Venta_ID,Fecha_ISO,Tienda_ID,SKU_ID,Pais_Venta,CLIENTE_NOMBRE_PII,CLIENTE_EMAIL_PII,CLIENTE_EDAD_PII,Moneda_Transaccion,Monto_Total_Local,Impuesto_Local,Tasa_Referencia_Dia,Metodo_Pago,Es_Online,Canal_Origen,Costo_Envio_USD,Latitud_Tienda,Longitud_Tienda,Browser_User_Agent,ID_Session_Web,Flag_Fraude,Version_Esquema,Ref_S3_TXT
TXN-600094,2025-07-24T15:00:22.287421,STORE-014,SKU-00071,USA,Josue Castañeda,user_94@usa.com,26.0,USD,356.27,17.81,1.0,Credit Card,0,App,17.95,34.087,37.9616,Mozilla/5.0... (Simulado),0xdf7d4cb5,0,v2.4.1,TXN-600094.txt
TXN-600095,2025-09-17T15:00:22.304843,STORE-007,SKU-00045,España,---,user_95@españa.com,55.0,EUR,483.54,72.53,0.92,Unknown,0,App,7.61,-26.3399,92.0182,Mozilla/5.0... (Simulado),0xc4a00b76,0,v2.4.1,TXN-600095.txt
TXN-600096,2025-12-31T15:00:22.322596,STORE-005,SKU-00135,México,---,user_96@méxico.com,,MXN,18974.76,2168.54,17.5,Crypto,Si,Web,12.61,-52.4905,172.7806,Mozilla/5.0... (Simulado),0x60afc1ff,1,v2.4.1,TXN-600096.txt
TXN-600097,2025-05-15T15:00:22.338705,STORE-011,SKU-00124,USA,Null User,user_97@usa.com,30.0,USD,1082.89,54.14,1.0,Crypto,1,Web,19.48,46.365,54.6277,Mozilla/5.0... (Simulado),0x786f6909,0,v2.4.1,TXN-600097.txt
TXN-600098,2025-10-19T15:00:22.361745,STORE-006,SKU-00004,UK,Ángel Niño,user_98@uk.com,46.0,GBP,1193.84,170.55,0.79,Credit Card,0,App,29.07,-48.4703,-58.2865,Mozilla/5.0... (Simulado),0x1f32c4b7,0,v2.4.1,TXN-600098.txt
TXN-600099,2025-07-06T15:00:22.380980,STORE-001,SKU-00077,UK,Müller S.,user_99@uk.com,42.0,GBP,1024.76,146.39,0.79,Unknown,Si,Store,9.98,85.5091,73.8663,Mozilla/5.0... (Simulado),0xecde74d7,0,v2.4.1,TXN-600099.txt
TXN-600100,2025-07-28T15:00:22.432562,STORE-019,SKU-00149,USA,Ángel Niño,user_100@usa.com,30.0,USD,589.3,29.47,1.0,N/A,0,App,26.55,89.6806,-117.7395,Mozilla/5.0... (Simulado),0xe67afae7,0,v2.4.1,TXN-600100.txt
TXN-600101,2025-05-04T15:00:22.459833,STORE-011,SKU-00142,USA,---,user_101@usa.com,,USD,448.92,22.45,1.0,Unknown,False,Web,37.66,-88.5065,-95.6534,Mozilla/5.0... (Simulado),0x7ebd41d5,1,v2.4.1,TXN-600101.txt
TXN-600102,2025-04-06T15:00:22.477685,STORE-014,SKU-00029,USA,Josue Castañeda,user_102@usa.com,38.0,USD,578.89,28.94,1.0,Crypto,0,Social,12.64,41.4086,25.7288,Mozilla/5.0... (Simulado),0x95bd3da,0,v2.4.1,TXN-600102.txt
TXN-600103,2025-10-26T15:00:22.509952,STORE-001,SKU-ERROR-1933,UK,Null User,user_103@uk.com,45.0,GBP,110.6,15.8,0.79,Crypto,Si,Store,41.46,9.6103,170.9698,Mozilla/5.0... (Simulado),0xa22433e7,0,v2.4.1,TXN-600103.txt
TXN-600104,2025-08-04T15:00:22.530401,STORE-004,SKU-00090,Colombia,---,user_104@colombia.com,8.0,COP,649308.8,88120.48,4100.0,Unknown,No,App,38.39,-74.8623,-50.9161,Mozilla/5.0... (Simulado),0x364b2f74,0,v2.4.1,TXN-600104.txt
TXN-600105,2025-07-01T15:00:22.550762,STORE-001,SKU-00037,UK,Null User,user_105@uk.com,41.0,JPY,62.67,8.95,0.79,Cash,True,Store,44.19,62.3107,24.2801,Mozilla/5.0... (Simulado),0x1916054f,0,v2.4.1,TXN-600105.txt
TXN-600106,2025-04-27T15:00:22.569908,STORE-004,SKU-00092,Colombia,Ángel Niño,user_106@colombia.com,27.0,COP,5046378.4,684865.64,4100.0,Credit Card,0,Web,45.06,-46.4566,-86.419,Mozilla/5.0... (Simulado),0x1831cb79,1,v2.4.1,TXN-600106.txt
TXN-600107,2025-11-08T15:00:22.589703,STORE-018,SKU-00019,UK,Josue Castañeda,user_107@uk.com,29.0,GBP,1225.89,175.13,0.79,N/A,Si,Web,15.03,-7.4792,125.033,Mozilla/5.0... (Simulado),0xcf87cb03,1,v2.4.1,TXN-600107.txt
TXN-600108,2026-01-29T15:00:22.609676,STORE-015,SKU-00087,España,Josue Castañeda,user_108@españa.com,44.0,EUR,1288.1,193.22,0.92,Cash,No,App,45.26,64.7272,179.0019,Mozilla/5.0... (Simulado),0x5dde5d8b,0,v2.4.1,TXN-600108.txt
TXN-600109,2025-12-12T15:00:22.632003,STORE-020,SKU-00065,México,Josue Castañeda,user_109@méxico.com,44.0,MXN,11498.83,1314.15,17.5,Crypto,No,Social,8.64,44.1824,169.0584,Mozilla/5.0... (Simulado),0x24cf5954,0,v2.4.1,TXN-600109.txt
TXN-600110,2025-12-13T15:00:22.662726,STORE-018,SKU-00063,UK,---,user_110@uk.com,50.0,GBP,595.87,85.12,0.79,N/A,No,Store,27.68,-71.011,-147.3134,Mozilla/5.0... (Simulado),0xc3e20b80,0,v2.4.1,TXN-600110.txt
TXN-600111,2025-05-01T15:00:22.681990,STORE-012,SKU-00124,México,Ángel Niño,user_111@méxico.com,34.0,MXN,18950.51,2165.77,17.5,Crypto,True,Store,43.22,29.3513,141.6024,Mozilla/5.0... (Simulado),0xba0c31f0,0,v2.4.1,TXN-600111.txt
TXN-600112,2025-09-08T15:00:22.700770,STORE-010,SKU-00148,México,Müller S.,user_112@méxico.com,35.0,MXN,3141.63,359.04,17.5,N/A,No,Social,31.96,-28.4968,-121.3008,Mozilla/5.0... (Simulado),0x59b41b22,0,v2.4.1,TXN-600112.txt
TXN-600113,2026-02-02T15:00:22.725160,STORE-003,SKU-00141,Colombia,Josue Castañeda,user_113@colombia.com,37.0,COP,4553542.0,617980.7,4100.0,Crypto,No,Social,39.24,-79.9446,-81.6961,Mozilla/5.0... (Simulado),0xf32c21ce,0,v2.4.1,TXN-600113.txt
TXN-600114,2025-05-15T15:00:22.746368,STORE-005,SKU-00085,México,Josue Castañeda,user_114@méxico.com,28.0,MXN,20215.44,2310.34,17.5,Cash,Si,Store,24.0,86.7503,38.1819,Mozilla/5.0... (Simulado),0x32a563f7,0,v2.4.1,TXN-600114.txt
TXN-600115,2025-09-29T15:00:22.768458,STORE-011,SKU-00120,USA,Müller S.,user_115@usa.com,26.0,USD,506.86,25.34,1.0,Crypto,False,App,43.26,72.7271,80.5917,Mozilla/5.0... (Simulado),0xcb9a80c9,0,v2.4.1,TXN-600115.txt
TXN-600116,2026-02-11T15:00:22.788208,STORE-010,SKU-00021,México,Müller S.,user_116@méxico.com,34.0,MXN,12607.7,1440.88,17.5,Credit Card,True,Store,12.03,49.4306,-38.9669,Mozilla/5.0... (Simulado),0xded16574,0,v2.4.1,TXN-600116.txt
TXN-600117,2025-06-15T15:00:22.808151,STORE-011,SKU-ERROR-6871,USA,---,user_117@usa.com,37.0,USD,140.0,7.0,1.0,Cash,No,Social,35.42,-77.898,34.4272,Mozilla/5.0... (Simulado),0x416a43d8,0,v2.4.1,TXN-600117.txt
TXN-600118,2025-08-08T15:00:22.825080,STORE-011,SKU-00110,USA,Josue Castañeda,user_118@usa.com,37.0,USD,413.15,20.66,1.0,Cash,True,Store,38.79,-46.8218,-124.2421,Mozilla/5.0... (Simulado),0x80c3458a,1,v2.4.1,TXN-600118.txt
TXN-600119,2026-01-20T15:00:22.847168,STORE-013,SKU-00035,USA,Müller S.,user_119_wrong_mail,,USD,483.2,24.16,1.0,Crypto,Si,Store,11.8,-75.047,-152.7776,Mozilla/5.0... (Simulado),0x55942301,1,v2.4.1,TXN-600119.txt
TXN-600120,2025-10-14T15:00:22.864189,STORE-019,SKU-00043,USA,Ángel Niño,user_120@usa.com,,USD,808.71,40.44,1.0,Cash,Si,Web,46.47,-79.7853,-16.1149,Mozilla/5.0... (Simulado),0x7c8ee71d,1,v2.4.1,TXN-600120.txt
TXN-600121,2025-09-17T15:00:22.884282,STORE-014,SKU-00052,USA,---,user_121@usa.com,25.0,USD,1500.83,75.04,1.0,Crypto,False,Social,26.99,-73.8883,2.206,Mozilla/5.0... (Simulado),0xcaa7444a,0,v2.4.1,TXN-600121.txt
TXN-600122,2026-01-29T15:00:22.903362,STORE-008,SKU-00043,UK,Josue Castañeda,user_122@uk.com,,GBP,638.88,91.27,0.79,Unknown,0,Store,16.14,58.7804,-139.1142,Mozilla/5.0... (Simulado),0xe220f8a0,1,v2.4.1,TXN-600122.txt
TXN-600123,2025-10-07T15:00:22.921493,STORE-013,SKU-00052,USA,---,user_123@usa.com,24.0,USD,1500.83,75.04,1.0,Crypto,1,App,20.54,-27.5312,60.3952,Mozilla/5.0... (Simulado),0xf2b55ff,0,v2.4.1,TXN-600123.txt
TXN-600124,2025-08-16T15:00:22.938026,STORE-011,SKU-00085,USA,Müller S.,user_124@usa.com,31.0,USD,1155.17,57.76,1.0,Cash,False,Social,5.74,-72.1488,-48.3729,Mozilla/5.0... (Simulado),0x298dd71f,1,v2.4.1,TXN-600124.txt
TXN-600125,2025-03-12T15:00:22.959027,STORE-019,SKU-00138,USA,Ángel Niño,user_125@usa.com,37.0,USD,251.83,12.59,1.0,Cash,0,Web,8.6,-43.2361,-34.3499,Mozilla/5.0... (Simulado),0x28f12a14,1,v2.4.1,TXN-600125.txt
TXN-600126,2025-04-27T15:00:22.977142,STORE-010,SKU-00135,México,Ángel Niño,user_126@méxico.com,31.0,MXN,18974.76,2168.54,17.5,Unknown,False,Store,38.96,36.978,1.4008,Mozilla/5.0... (Simulado),0x6ed1e032,0,v2.4.1,TXN-600126.txt
TXN-600127,2025-04-10T15:00:22.997930,STORE-015,SKU-00057,España,Josue Castañeda,user_127@españa.com,48.0,EUR,1268.11,190.22,0.92,N/A,0,App,39.66,-16.1122,177.56,Mozilla/5.0... (Simulado),0x449596aa,0,v2.4.1,TXN-600127.txt
TXN-600128,2025-11-16T15:00:23.021214,STORE-002,SKU-00124,USA,Null User,user_128@usa.com,17.0,USD,1082.89,54.14,1.0,N/A,True,Store,5.54,45.0448,-158.7568,Mozilla/5.0... (Simulado),0x74dd94eb,1,v2.4.1,TXN-600128.txt
TXN-600129,2025-05-17T15:00:23.044095,STORE-013,SKU-00093,USA,Null User,user_129@usa.com,29.0,USD,248.77,12.44,1.0,N/A,False,App,17.23,-58.1477,160.9566,Mozilla/5.0... (Simulado),0x86406722,0,v2.4.1,TXN-600129.txt
TXN-600130,2025-04-06T15:00:23.064146,STORE-013,SKU-00016,USA,Müller S.,user_130@usa.com,31.0,EUR,1492.01,74.6,1.0,Crypto,Si,App,20.85,-18.1053,-9.2767,Mozilla/5.0... (Simulado),0xfe0f2a34,0,v2.4.1,TXN-600130.txt
TXN-600131,2026-02-03T15:00:23.081667,STORE-007,SKU-00036,España,---,user_131_wrong_mail,41.0,JPY,855.88,128.38,0.92,N/A,Si,Web,35.78,27.4493,-90.4506,Mozilla/5.0... (Simulado),0x751304bf,1,v2.4.1,TXN-600131.txt
TXN-600132,2025-11-19T15:00:23.101792,STORE-019,SKU-00061,USA,Müller S.,user_132@usa.com,37.0,USD,434.98,21.75,1.0,Crypto,Si,Store,49.44,-74.0772,-99.8261,Mozilla/5.0... (Simulado),0x40e6b690,0,v2.4.1,TXN-600132.txt
TXN-600133,2025-12-23T15:00:23.117411,STORE-016,SKU-00060,Colombia,Müller S.,user_133@colombia.com,43.0,EUR,792407.0,107540.95,4100.0,N/A,0,Social,32.97,-8.8149,-139.6338,Mozilla/5.0... (Simulado),0xb717efec,0,v2.4.1,TXN-600133.txt
TXN-600134,2026-02-08T15:00:23.134142,STORE-018,SKU-00017,UK,Müller S.,user_134@uk.com,38.0,GBP,95.4,13.63,0.79,Cash,True,Social,26.56,4.67,-95.0579,Mozilla/5.0... (Simulado),0x8b2335b5,0,v2.4.1,TXN-600134.txt
TXN-600135,2025-05-22T15:00:23.152038,STORE-020,SKU-00049,México,Null User,user_135@méxico.com,23.0,MXN,11042.88,1262.04,17.5,N/A,Si,Store,31.56,19.0981,102.2128,Mozilla/5.0... (Simulado),0xad54f316,0,v2.4.1,TXN-600135.txt
TXN-600136,2025-05-05T15:00:23.172434,STORE-002,SKU-00031,USA,Müller S.,user_136@usa.com,34.0,USD,1649.2,82.46,1.0,Cash,True,Web,14.9,-83.677,143.3835,Mozilla/5.0... (Simulado),0x9bca33a9,0,v2.4.1,TXN-600136.txt
TXN-600137,2025-11-21T15:00:23.192979,STORE-011,SKU-ERROR-9554,USA,Müller S.,user_137@usa.com,41.0,USD,140.0,7.0,1.0,Cash,1,App,45.31,-66.2463,-44.3274,Mozilla/5.0... (Simulado),0x1a8131e,0,v2.4.1,TXN-600137.txt
TXN-600138,2025-06-07T15:00:23.211937,STORE-005,SKU-00011,México,Ángel Niño,user_138@méxico.com,36.0,MXN,1295.56,148.06,17.5,Credit Card,True,App,26.25,-75.531,-98.5101,Mozilla/5.0... (Simulado),0x9828d479,1,v2.4.1,TXN-600138.txt
TXN-600139,2025-09-06T15:00:23.228369,STORE-011,SKU-00052,USA,---,user_139@usa.com,18.0,USD,1500.83,75.04,1.0,Credit Card,0,Store,8.06,9.6315,-142.4244,Mozilla/5.0... (Simulado),0x5f844c2,0,v2.4.1,TXN-600139.txt
TXN-600140,2025-06-05T15:00:23.246275,STORE-017,SKU-00129,USA,Ángel Niño,user_140@usa.com,19.0,USD,165.3,8.26,1.0,Credit Card,False,Web,47.7,-20.1196,107.9145,Mozilla/5.0... (Simulado),0x16d3dad,0,v2.4.1,TXN-600140.txt
TXN-600141,2025-04-02T15:00:23.264685,STORE-003,SKU-00010,Colombia,Josue Castañeda,user_141@colombia.com,17.0,COP,3915885.4,531441.59,4100.0,Cash,0,Store,31.8,-4.6106,69.4088,Mozilla/5.0... (Simulado),0xe4cbf70e,0,v2.4.1,TXN-600141.txt
TXN-600142,2025-12-01T15:00:23.280868,STORE-002,SKU-00144,USA,---,user_142@usa.com,36.0,USD,248.58,12.43,1.0,Unknown,True,Social,42.19,-2.0243,110.1995,Mozilla/5.0... (Simulado),0x2a722120,1,v2.4.1,TXN-600142.txt
TXN-600143,2025-07-18T15:00:23.300012,STORE-016,SKU-00046,Colombia,---,user_143_wrong_mail,23.0,COP,597878.4,81140.64,4100.0,Credit Card,False,App,27.91,-46.3892,43.6282,Mozilla/5.0... (Simulado),0xd36c9f05,0,v2.4.1,TXN-600143.txt
TXN-600144,2025-10-11T15:00:23.321876,STORE-012,SKU-00026,México,Müller S.,user_144@méxico.com,,MXN,6787.48,775.71,17.5,Crypto,True,Social,16.04,51.7602,-143.6162,Mozilla/5.0... (Simulado),0x983d3f9f,1,v2.4.1,TXN-600144.txt
TXN-600145,2025-09-28T15:00:23.340333,STORE-019,SKU-00097,USA,Müller S.,user_145@usa.com,35.0,USD,519.3,25.97,1.0,Credit Card,False,App,8.84,-7.2601,-16.8781,Mozilla/5.0... (Simulado),0xd268d55,0,v2.4.1,TXN-600145.txt
TXN-600146,2025-11-26T15:00:23.360090,STORE-017,SKU-00047,USA,---,user_146@usa.com,24.0,USD,891.76,44.59,1.0,Credit Card,Si,Social,21.04,55.4473,117.6383,Mozilla/5.0... (Simulado),0x83d39e16,1,v2.4.1,TXN-600146.txt
TXN-600147,2025-10-02T15:00:23.380590,STORE-006,SKU-00148,UK,Müller S.,user_147@uk.com,36.0,GBP,141.82,20.26,0.79,Credit Card,True,App,49.81,-43.4161,-162.5687,Mozilla/5.0... (Simulado),0x7d3f1562,1,v2.4.1,TXN-600147.txt
TXN-600148,2025-07-09T15:00:23.399887,STORE-002,SKU-00136,USA,Ángel Niño,user_148@usa.com,26.0,USD,1465.14,73.26,1.0,Cash,True,App,20.76,-43.7515,18.1559,Mozilla/5.0... (Simulado),0x13cef358,0,v2.4.1,TXN-600148.txt
TXN-600149,2025-03-02T15:00:23.421617,STORE-019,SKU-00080,USA,Null User,user_149@usa.com,47.0,USD,1483.75,74.19,1.0,Unknown,True,App,39.94,85.085,-15.0989,Mozilla/5.0... (Simulado),0x26096369,1,v2.4.1,TXN-600149.txt
TXN-600150,2025-09-22T15:00:23.440206,STORE-014,SKU-00100,USA,Müller S.,user_150_wrong_mail,27.0,JPY,1071.25,53.56,1.0,N/A,True,Web,9.39,-13.6757,-31.2641,Mozilla/5.0... (Simulado),0xc0e38365,0,v2.4.1,TXN-600150.txt
TXN-600151,2025-07-06T15:00:23.461718,STORE-002,SKU-00139,USA,---,user_151@usa.com,35.0,USD,135.3,6.76,1.0,Credit Card,Si,Store,24.92,-43.0681,-147.0686,Mozilla/5.0... (Simulado),0xd6ec4d3e,1,v2.4.1,TXN-600151.txt
TXN-600152,2025-08-09T15:00:23.482651,STORE-006,SKU-00140,UK,Ángel Niño,user_152@uk.com,46.0,GBP,964.74,137.82,0.79,Cash,1,Web,15.69,55.8863,-147.1752,Mozilla/5.0... (Simulado),0x4c13f107,0,v2.4.1,TXN-600152.txt
TXN-600153,2025-03-27T15:00:23.502976,STORE-018,SKU-00034,UK,---,user_153@uk.com,49.0,GBP,825.95,117.99,0.79,Cash,1,Store,35.06,-36.8107,94.9782,Mozilla/5.0... (Simulado),0x47a23ffa,0,v2.4.1,TXN-600153.txt
TXN-600154,2025-05-30T15:00:23.520313,STORE-014,SKU-00103,USA,Josue Castañeda,user_154@usa.com,36.0,USD,520.02,26.0,1.0,Credit Card,Si,Web,31.39,85.841,97.337,Mozilla/5.0... (Simulado),0xe0f4aff5,0,v2.4.1,TXN-600154.txt
TXN-600155,2025-11-11T15:00:23.538326,STORE-020,SKU-00040,México,---,user_155@méxico.com,29.0,MXN,5157.49,589.43,17.5,Cash,1,App,42.56,-9.8665,-103.9681,Mozilla/5.0... (Simulado),0xfa9a36f5,0,v2.4.1,TXN-600155.txt
TXN-600156,2025-11-16T15:00:23.559980,STORE-015,SKU-00078,España,Null User,user_156_wrong_mail,39.0,EUR,598.21,89.73,0.92,N/A,Si,App,15.58,73.4077,-154.6159,Mozilla/5.0... (Simulado),0x12b0c4d6,0,v2.4.1,TXN-600156.txt
TXN-600157,2025-10-13T15:00:23.581136,STORE-011,SKU-00054,USA,Ángel Niño,user_157@usa.com,26.0,USD,891.98,44.6,1.0,Cash,0,Web,12.01,-61.0009,61.5767,Mozilla/5.0... (Simulado),0xb235cbda,0,v2.4.1,TXN-600157.txt
TXN-600158,2025-06-01T15:00:23.611223,STORE-002,SKU-00084,USA,Josue Castañeda,user_158@usa.com,30.0,USD,244.22,12.21,1.0,Credit Card,False,Web,26.1,76.19,4.6896,Mozilla/5.0... (Simulado),0x98b9a23e,1,v2.4.1,TXN-600158.txt
TXN-600159,2025-05-30T15:00:23.628664,STORE-016,SKU-00103,Colombia,Müller S.,user_159_wrong_mail,33.0,COP,2132065.6,289351.76,4100.0,Crypto,False,Web,36.23,76.7913,-158.9102,Mozilla/5.0... (Simulado),0x40313ee8,0,v2.4.1,TXN-600159.txt
TXN-600160,2025-08-17T15:00:23.647581,STORE-003,SKU-00052,Colombia,Josue Castañeda,user_160@colombia.com,31.0,COP,6153394.8,835103.58,4100.0,N/A,No,Social,10.41,33.2579,20.4855,Mozilla/5.0... (Simulado),0xc5701b3,0,v2.4.1,TXN-600160.txt
TXN-600161,2025-03-05T15:00:23.664740,STORE-015,SKU-ERROR-9755,España,---,user_161@españa.com,44.0,EUR,128.8,19.32,0.92,Cash,True,Social,33.98,-42.1672,124.8575,Mozilla/5.0... (Simulado),0xc894a277,1,v2.4.1,TXN-600161.txt
TXN-600162,2025-06-13T15:00:23.684136,STORE-001,SKU-00137,UK,Null User,user_162@uk.com,44.0,EUR,1218.19,174.03,0.79,Unknown,True,Web,7.49,35.7915,63.9549,Mozilla/5.0... (Simulado),0x2f1ad962,0,v2.4.1,TXN-600162.txt
TXN-600163,2025-05-09T15:00:23.704524,STORE-003,SKU-00119,Colombia,---,user_163@colombia.com,35.0,COP,1891731.8,256735.03,4100.0,Credit Card,0,Social,39.9,58.8123,-107.7977,Mozilla/5.0... (Simulado),0x27bbdcdd,0,v2.4.1,TXN-600163.txt
TXN-600164,2025-04-09T15:00:23.725143,STORE-016,SKU-00048,Colombia,Josue Castañeda,user_164@colombia.com,20.0,COP,5505578.4,747185.64,4100.0,Unknown,No,Web,27.68,87.8553,-122.6859,Mozilla/5.0... (Simulado),0xb4a6c485,0,v2.4.1,TXN-600164.txt
TXN-600165,2025-09-21T15:00:23.743854,STORE-016,SKU-00094,Colombia,Null User,user_165@colombia.com,30.0,COP,4693483.2,636972.72,4100.0,Cash,Si,Store,11.25,35.1604,35.0613,Mozilla/5.0... (Simulado),0xcb3bd8f,1,v2.4.1,TXN-600165.txt
TXN-600166,2025-10-19T15:00:23.761602,STORE-017,SKU-00071,USA,Ángel Niño,user_166@usa.com,19.0,USD,356.27,17.81,1.0,Cash,Si,App,8.96,26.8096,132.2802,Mozilla/5.0... (Simulado),0x35165264,1,v2.4.1,TXN-600166.txt
TXN-600167,2025-12-24T15:00:23.829329,STORE-002,SKU-00147,USA,Ángel Niño,user_167@usa.com,28.0,USD,725.62,36.28,1.0,Credit Card,True,App,30.39,9.887,-41.4263,Mozilla/5.0... (Simulado),0x9d75be23,0,v2.4.1,TXN-600167.txt
TXN-600168,2026-01-19T15:00:23.853769,STORE-015,SKU-00061,España,Müller S.,user_168@españa.com,37.0,EUR,400.18,60.03,0.92,Credit Card,0,Web,23.61,85.3715,88.8624,Mozilla/5.0... (Simulado),0x3065d2fc,0,v2.4.1,TXN-600168.txt
TXN-600169,2025-12-12T15:00:23.873268,STORE-006,SKU-00030,UK,Null User,user_169@uk.com,42.0,GBP,1077.14,153.88,0.79,Unknown,Si,App,21.3,-50.3455,-126.2076,Mozilla/5.0... (Simulado),0x3fac1d53,0,v2.4.1,TXN-600169.txt
TXN-600170,2026-01-18T15:00:23.892289,STORE-003,SKU-00060,Colombia,Ángel Niño,user_170@colombia.com,20.0,COP,792407.0,107540.95,4100.0,Credit Card,False,Store,30.7,-53.5825,150.6985,Mozilla/5.0... (Simulado),0x38cadf56,0,v2.4.1,TXN-600170.txt
TXN-600171,2025-10-16T15:00:23.910244,STORE-003,SKU-00075,Colombia,Josue Castañeda,user_171@colombia.com,31.0,COP,1100071.0,149295.35,4100.0,N/A,False,App,39.2,-24.6591,-12.0678,Mozilla/5.0... (Simulado),0x26952e7e,1,v2.4.1,TXN-600171.txt
TXN-600172,2025-05-17T15:00:23.929427,STORE-002,SKU-00018,USA,Ángel Niño,user_172@usa.com,33.0,USD,1262.49,63.12,1.0,Cash,True,Web,9.24,20.0929,54.73,Mozilla/5.0... (Simulado),0xa6b3bf29,0,v2.4.1,TXN-600172.txt
TXN-600173,2026-01-22T15:00:23.954493,STORE-009,SKU-00050,USA,Null User,user_173_wrong_mail,36.0,USD,598.39,29.92,1.0,Cash,False,App,27.67,44.0184,-81.2531,Mozilla/5.0... (Simulado),0x86b9741a,1,v2.4.1,TXN-600173.txt
TXN-600174,2025-05-08T15:00:23.973189,STORE-011,SKU-00093,USA,Müller S.,user_174@usa.com,,USD,248.77,12.44,1.0,Cash,Si,App,46.21,-74.4042,138.8018,Mozilla/5.0... (Simulado),0x13efec14,0,v2.4.1,TXN-600174.txt
TXN-600175,2026-02-20T15:00:23.993294,STORE-011,SKU-00035,USA,Müller S.,user_175@usa.com,23.0,USD,483.2,24.16,1.0,Credit Card,True,Social,9.57,-59.2221,162.1873,Mozilla/5.0... (Simulado),0xfe6e10bc,1,v2.4.1,TXN-600175.txt
TXN-600176,2025-05-08T15:00:24.017406,STORE-011,SKU-00134,USA,Ángel Niño,user_176@usa.com,37.0,USD,276.78,13.84,1.0,N/A,1,Social,27.41,-71.0473,93.267,Mozilla/5.0... (Simulado),0x3371ba21,0,v2.4.1,TXN-600176.txt
TXN-600177,2025-04-21T15:00:24.033652,STORE-004,SKU-00122,Colombia,Null User,user_177@colombia.com,9.0,COP,1962046.8,266277.78,4100.0,N/A,No,Social,7.65,-4.4422,3.6378,Mozilla/5.0... (Simulado),0xbda4572c,0,v2.4.1,TXN-600177.txt
TXN-600178,2025-11-03T15:00:24.055346,STORE-017,SKU-00148,USA,Josue Castañeda,user_178@usa.com,30.0,USD,179.52,8.98,1.0,Unknown,No,App,47.09,-31.8418,-176.8025,Mozilla/5.0... (Simulado),0x25f1c08e,1,v2.4.1,TXN-600178.txt
TXN-600179,2025-10-15T15:00:24.076169,STORE-013,SKU-00117,USA,Müller S.,user_179@usa.com,39.0,USD,209.3,10.47,1.0,Cash,1,App,39.3,-69.2739,7.1174,Mozilla/5.0... (Simulado),0x7c6f7f6e,1,v2.4.1,TXN-600179.txt
TXN-600180,2025-11-09T15:00:24.094866,STORE-006,SKU-00102,UK,Müller S.,user_180@uk.com,45.0,GBP,761.74,108.82,0.79,Crypto,True,Web,15.24,-17.0223,97.4758,Mozilla/5.0... (Simulado),0xf1819b4e,0,v2.4.1,TXN-600180.txt
TXN-600181,2025-08-26T15:00:24.115149,STORE-013,SKU-00100,USA,Müller S.,user_181@usa.com,38.0,USD,1071.25,53.56,1.0,N/A,False,App,29.17,-83.2685,52.7246,Mozilla/5.0... (Simulado),0x1135f764,0,v2.4.1,TXN-600181.txt
TXN-600182,2025-11-23T15:00:24.136889,STORE-018,SKU-00117,UK,Josue Castañeda,user_182@uk.com,47.0,GBP,165.35,23.62,0.79,Credit Card,Si,Social,39.97,21.4317,75.5011,Mozilla/5.0... (Simulado),0x2be95797,1,v2.4.1,TXN-600182.txt
TXN-600183,2025-12-22T15:00:24.156046,STORE-015,SKU-00119,España,Null User,user_183@españa.com,46.0,EUR,424.49,63.67,0.92,Crypto,1,Web,40.31,-15.616,143.2526,Mozilla/5.0... (Simulado),0x906ff38c,1,v2.4.1,TXN-600183.txt
TXN-600184,2025-10-07T15:00:24.174796,STORE-003,SKU-00017,Colombia,---,user_184@colombia.com,28.0,COP,495132.4,67196.54,4100.0,Cash,True,Web,10.17,-76.6233,-113.4197,Mozilla/5.0... (Simulado),0x5c4b895,0,v2.4.1,TXN-600184.txt
TXN-600185,2025-08-16T15:00:24.193915,STORE-002,SKU-00052,USA,Null User,user_185@usa.com,34.0,USD,1500.83,75.04,1.0,Cash,False,Store,15.04,-53.1826,76.0409,Mozilla/5.0... (Simulado),0xfbeb92c,0,v2.4.1,TXN-600185.txt
TXN-600186,2025-05-18T15:00:24.211293,STORE-002,SKU-00007,USA,Ángel Niño,user_186@usa.com,42.0,USD,611.91,30.6,1.0,Unknown,Si,App,15.67,32.7278,103.5216,Mozilla/5.0... (Simulado),0x7f86d0e3,0,v2.4.1,TXN-600186.txt
TXN-600187,2025-11-15T15:00:24.232263,STORE-004,SKU-00125,Colombia,---,user_187_wrong_mail,32.0,COP,3756830.0,509855.5,4100.0,N/A,1,Web,8.1,-0.0573,-32.5007,Mozilla/5.0... (Simulado),0x4d7adf40,1,v2.4.1,TXN-600187.txt
TXN-600188,2025-05-20T15:00:24.254158,STORE-007,SKU-00049,España,Josue Castañeda,user_188@españa.com,,EUR,580.54,87.08,0.92,Crypto,1,Web,17.81,49.2619,-111.0521,Mozilla/5.0... (Simulado),0x22a3fa4a,1,v2.4.1,TXN-600188.txt
TXN-600189,2025-05-16T15:00:24.275028,STORE-009,SKU-00105,USA,Josue Castañeda,user_189_wrong_mail,40.0,USD,891.59,44.58,1.0,N/A,False,App,14.64,43.26,-27.2346,Mozilla/5.0... (Simulado),0x7c27bde9,1,v2.4.1,TXN-600189.txt
